,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
spinacia oleracea,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,spinacia oleracea,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
spinacia oleracea,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,spinacia oleracea,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
spinacia oleracea,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,spinacia oleracea,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
spinacia oleracea,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,spinacia oleracea,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
spinacia oleracea,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,spinacia oleracea,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
spinacia oleracea,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,spinacia oleracea,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
spinacia oleracea,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,spinacia oleracea,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
spinacia oleracea,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,spinacia oleracea,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
spinacia oleracea,NUJOXMJBOLGQSY,150.30410999999998,2,75.15205499999999,86.937,0,spinacia oleracea,0,{'NUJOXMJBOLGQSY-UHFFFAOYSA-N'}
spinacia oleracea,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,spinacia oleracea,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
