,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
lactuca sativa,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,lactuca sativa,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
lactuca sativa,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,lactuca sativa,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
lactuca sativa,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,lactuca sativa,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
lactuca sativa,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,lactuca sativa,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
lactuca sativa,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,lactuca sativa,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
lactuca sativa,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,1,lactuca sativa,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
lactuca sativa,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,lactuca sativa,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
lactuca sativa,RSVUVHWOGWOXAY,172.3637144,4,43.0909286,249.32,0,lactuca sativa,1,"{'RSVUVHWOGWOXAY-BQULMBIYSA-M', 'RSVUVHWOGWOXAY-IAJVGIPZSA-M'}"
lactuca sativa,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,lactuca sativa,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
lactuca sativa,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,lactuca sativa,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
lactuca sativa,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,lactuca sativa,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
lactuca sativa,UZKQTCBAMSWPJD,170.59557731,7,24.370796758571426,219.24,0,lactuca sativa,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
lactuca sativa,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,lactuca sativa,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
lactuca sativa,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,lactuca sativa,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
lactuca sativa,MVMSCBBUIHUTGJ,168.10626569999997,18,9.339236983333333,603.3,0,lactuca sativa,1,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
lactuca sativa,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,lactuca sativa,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
lactuca sativa,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,lactuca sativa,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
lactuca sativa,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,lactuca sativa,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
lactuca sativa,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,lactuca sativa,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
lactuca sativa,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,lactuca sativa,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
lactuca sativa,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,lactuca sativa,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
lactuca sativa,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,lactuca sativa,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
lactuca sativa,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,lactuca sativa,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
lactuca sativa,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,lactuca sativa,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
lactuca sativa,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,lactuca sativa,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
lactuca sativa,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,lactuca sativa,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
lactuca sativa,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,lactuca sativa,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
lactuca sativa,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,lactuca sativa,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
lactuca sativa,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,lactuca sativa,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
lactuca sativa,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,lactuca sativa,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
lactuca sativa,FIWQKOIUXFENIV,148.59702,1,148.59702,138.3,0,lactuca sativa,0,{'FIWQKOIUXFENIV-UHFFFAOYSA-N'}
lactuca sativa,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,lactuca sativa,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
lactuca sativa,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,lactuca sativa,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
lactuca sativa,RRGUMJYEQDVBFP,148.59698,1,148.59698,110.2,0,lactuca sativa,0,{'RRGUMJYEQDVBFP-UHFFFAOYSA-N'}
lactuca sativa,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,lactuca sativa,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
lactuca sativa,QEFRNWWLZKMPFJ,145.10924500000002,3,48.369748333333334,165.21,1,lactuca sativa,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
lactuca sativa,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,lactuca sativa,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
lactuca sativa,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,lactuca sativa,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
lactuca sativa,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,lactuca sativa,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
lactuca sativa,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,lactuca sativa,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
lactuca sativa,IQPNAANSBPBGFQ,136.17863499999999,2,68.08931749999999,285.23,0,lactuca sativa,0,{'IQPNAANSBPBGFQ-UHFFFAOYSA-M'}
lactuca sativa,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,lactuca sativa,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
lactuca sativa,NNQIJOYQWYKBOW,134.99701,1,134.99701,356.38,0,lactuca sativa,0,{'NNQIJOYQWYKBOW-JWKOBGCHSA-M'}
lactuca sativa,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,lactuca sativa,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
lactuca sativa,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,lactuca sativa,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
lactuca sativa,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,lactuca sativa,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
lactuca sativa,RSQSQJNRHICNNH,128.51822,3,42.83940666666667,331.4,0,lactuca sativa,0,{'RSQSQJNRHICNNH-UKJRIFTCSA-M'}
lactuca sativa,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,lactuca sativa,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
lactuca sativa,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,lactuca sativa,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
lactuca sativa,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,lactuca sativa,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
lactuca sativa,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,lactuca sativa,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
lactuca sativa,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,lactuca sativa,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
lactuca sativa,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,lactuca sativa,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
lactuca sativa,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,lactuca sativa,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
lactuca sativa,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,lactuca sativa,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
lactuca sativa,AOKQNZVJJXPUQA,120.76588530000001,2,60.382942650000004,376.24,0,lactuca sativa,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
lactuca sativa,PLSQMGZYOGSOCE,120.7658405,2,60.38292025,333.19,0,lactuca sativa,0,{'PLSQMGZYOGSOCE-XINAWCOVSA-L'}
lactuca sativa,VCCRNZQBSJXYJD,120.41,1,120.41,270.24,0,lactuca sativa,0,{'VCCRNZQBSJXYJD-UHFFFAOYSA-N'}
lactuca sativa,LJVKMVSYTWPNGA,119.879977,2,59.9399885,298.4,0,lactuca sativa,0,{'LJVKMVSYTWPNGA-UUWFMWQGSA-O'}
lactuca sativa,JDSRHVWSAMTSSN,119.619996,3,39.873332000000005,312.4,0,lactuca sativa,0,"{'JDSRHVWSAMTSSN-IRQZEAMPSA-M', 'JDSRHVWSAMTSSN-IRQZEAMPSA-N'}"
lactuca sativa,CTPQAXVNYGZUAJ,118.62903940000001,18,6.590502188888888,575.0,0,lactuca sativa,0,"{'CTPQAXVNYGZUAJ-XCMZKKERSA-N', 'CTPQAXVNYGZUAJ-XCMZKKERSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-N', 'CTPQAXVNYGZUAJ-QWBQGLJISA-N', 'CTPQAXVNYGZUAJ-UHFFFAOYSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-D', 'CTPQAXVNYGZUAJ-KXXVROSKSA-N'}"
lactuca sativa,KJXSIXMJHKAJOD,118.61143,3,39.53714333333333,319.24,0,lactuca sativa,0,{'KJXSIXMJHKAJOD-LSDHHAIUSA-M'}
lactuca sativa,PCXDJQZLDDHMGX,118.49193600000001,8,14.811492,74.1,0,lactuca sativa,0,"{'PCXDJQZLDDHMGX-UHFFFAOYSA-O', 'PCXDJQZLDDHMGX-UHFFFAOYSA-N'}"
