,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
daucus carota,QEFRNWWLZKMPFJ,132.514,2,66.257,165.21,1,daucus carota,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
daucus carota,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,daucus carota,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
daucus carota,RSQSQJNRHICNNH,128.51822,3,42.83940666666667,331.4,0,daucus carota,0,{'RSQSQJNRHICNNH-UKJRIFTCSA-M'}
daucus carota,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,daucus carota,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
daucus carota,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,daucus carota,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
daucus carota,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,daucus carota,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
daucus carota,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,daucus carota,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
daucus carota,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,daucus carota,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
daucus carota,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,daucus carota,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
daucus carota,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,daucus carota,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
daucus carota,ARSRJFRKVXALTF,121.99,1,121.99,302.23,0,daucus carota,0,{'ARSRJFRKVXALTF-UHFFFAOYSA-N'}
daucus carota,RTIXKCRFFJGDFG,121.99,1,121.99,254.24,0,daucus carota,0,{'RTIXKCRFFJGDFG-UHFFFAOYSA-N'}
daucus carota,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,daucus carota,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
daucus carota,PLSQMGZYOGSOCE,120.7658405,2,60.38292025,333.19,0,daucus carota,0,{'PLSQMGZYOGSOCE-XINAWCOVSA-L'}
daucus carota,VCCRNZQBSJXYJD,120.41,1,120.41,270.24,0,daucus carota,0,{'VCCRNZQBSJXYJD-UHFFFAOYSA-N'}
daucus carota,LJVKMVSYTWPNGA,119.879977,2,59.9399885,298.4,0,daucus carota,0,{'LJVKMVSYTWPNGA-UUWFMWQGSA-O'}
daucus carota,JDSRHVWSAMTSSN,119.619996,3,39.873332000000005,312.4,0,daucus carota,0,"{'JDSRHVWSAMTSSN-IRQZEAMPSA-M', 'JDSRHVWSAMTSSN-IRQZEAMPSA-N'}"
daucus carota,CTPQAXVNYGZUAJ,118.62903940000001,18,6.590502188888888,575.0,0,daucus carota,0,"{'CTPQAXVNYGZUAJ-XCMZKKERSA-N', 'CTPQAXVNYGZUAJ-XCMZKKERSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-N', 'CTPQAXVNYGZUAJ-QWBQGLJISA-N', 'CTPQAXVNYGZUAJ-UHFFFAOYSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-D', 'CTPQAXVNYGZUAJ-KXXVROSKSA-N'}"
daucus carota,KJXSIXMJHKAJOD,118.61143,3,39.53714333333333,319.24,0,daucus carota,0,{'KJXSIXMJHKAJOD-LSDHHAIUSA-M'}
daucus carota,PCXDJQZLDDHMGX,118.49193600000001,8,14.811492,74.1,0,daucus carota,0,"{'PCXDJQZLDDHMGX-UHFFFAOYSA-O', 'PCXDJQZLDDHMGX-UHFFFAOYSA-N'}"
daucus carota,UOACBPRDWRDEHJ,118.30707,1,118.30707,503.15,0,daucus carota,0,{'UOACBPRDWRDEHJ-KVQBGUIXSA-J'}
daucus carota,CCVYRRGZDBSHFU,117.42,1,117.42,152.15,0,daucus carota,0,{'CCVYRRGZDBSHFU-UHFFFAOYSA-N'}
daucus carota,JSRLJPSBLDHEIO,115.80978499999999,10,11.5809785,306.17,0,daucus carota,0,"{'JSRLJPSBLDHEIO-SHYZEUOFSA-L', 'JSRLJPSBLDHEIO-SHYZEUOFSA-N'}"
daucus carota,FTDHDKPUHBLBTL,115.65335834,10,11.565335834,384.15,0,daucus carota,0,"{'FTDHDKPUHBLBTL-SHYZEUOFSA-N', 'FTDHDKPUHBLBTL-SHYZEUOFSA-K'}"
daucus carota,AOKQNZVJJXPUQA,114.79712,1,114.79712,376.24,0,daucus carota,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
daucus carota,CSCPPACGZOOCGX,114.70662730000001,2,57.353313650000004,58.08,0,daucus carota,0,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'}
daucus carota,GUBGYTABKSRVRQ,114.650635,1,114.650635,342.3,0,daucus carota,0,{'GUBGYTABKSRVRQ-QUYVBRFLSA-N'}
daucus carota,QONOHPMEMVHOPP,113.54889,1,113.54889,337.18,0,daucus carota,0,{'QONOHPMEMVHOPP-UAKXSSHOSA-L'}
daucus carota,MDSQIQSLWQTQDK,113.54883,1,113.54883,377.2,0,daucus carota,0,{'MDSQIQSLWQTQDK-UMMCILCDSA-L'}
daucus carota,JZBLVVPDEDCVQA,112.46884,3,37.48961333333333,360.4,0,daucus carota,0,{'JZBLVVPDEDCVQA-SQLMURCQSA-L'}
daucus carota,GAQSCLQIDHHPEE,111.93872,1,111.93872,361.4,0,daucus carota,0,{'GAQSCLQIDHHPEE-BGACTFDASA-M'}
