,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
olea europaea var. sylvestris,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,olea europaea var. sylvestris,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
olea europaea var. sylvestris,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,olea europaea var. sylvestris,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
olea europaea var. sylvestris,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,olea europaea var. sylvestris,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
olea europaea var. sylvestris,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,olea europaea var. sylvestris,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
olea europaea var. sylvestris,AJBXZWTWPNKINS,136.0033,1,136.0033,218.02,0,olea europaea var. sylvestris,0,{'AJBXZWTWPNKINS-UHFFFAOYSA-K'}
olea europaea var. sylvestris,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,olea europaea var. sylvestris,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
olea europaea var. sylvestris,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,olea europaea var. sylvestris,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
olea europaea var. sylvestris,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,olea europaea var. sylvestris,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
olea europaea var. sylvestris,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,olea europaea var. sylvestris,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
olea europaea var. sylvestris,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,olea europaea var. sylvestris,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
olea europaea var. sylvestris,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,olea europaea var. sylvestris,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
