,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
prunus persica,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,prunus persica,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
prunus persica,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,prunus persica,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
prunus persica,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,prunus persica,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
prunus persica,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,prunus persica,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
prunus persica,FIWQKOIUXFENIV,148.59702,1,148.59702,138.3,0,prunus persica,0,{'FIWQKOIUXFENIV-UHFFFAOYSA-N'}
prunus persica,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,prunus persica,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
prunus persica,RRGUMJYEQDVBFP,148.59698,1,148.59698,110.2,0,prunus persica,0,{'RRGUMJYEQDVBFP-UHFFFAOYSA-N'}
prunus persica,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,prunus persica,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
prunus persica,RWKJTIHNYSIIHW,144.83,3,48.27666666666667,309.4,0,prunus persica,0,"{'RWKJTIHNYSIIHW-MEBVTJQTSA-M', 'RWKJTIHNYSIIHW-MEBVTJQTSA-N'}"
prunus persica,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,prunus persica,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
prunus persica,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,prunus persica,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
prunus persica,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,prunus persica,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
prunus persica,AAAFZMYJJHWUPN,137.775971,2,68.8879855,306.06,0,prunus persica,0,{'AAAFZMYJJHWUPN-TXICZTDVSA-J'}
prunus persica,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,prunus persica,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
prunus persica,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,prunus persica,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
prunus persica,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,prunus persica,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
prunus persica,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,prunus persica,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
prunus persica,QEFRNWWLZKMPFJ,132.514,2,66.257,165.21,1,prunus persica,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
prunus persica,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,prunus persica,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
prunus persica,RSQSQJNRHICNNH,128.51822,3,42.83940666666667,331.4,0,prunus persica,0,{'RSQSQJNRHICNNH-UKJRIFTCSA-M'}
prunus persica,YAAGNRWEJSZFLV,128.006878,2,64.003439,304.25,0,prunus persica,0,{'YAAGNRWEJSZFLV-ZDUSSCGKSA-N'}
prunus persica,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,prunus persica,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
prunus persica,GACDQMDRPRGCTN,124.93637649999998,17,7.349198617647058,503.24,0,prunus persica,0,"{'GACDQMDRPRGCTN-KQYNXXCUSA-N', 'GACDQMDRPRGCTN-KQYNXXCUSA-J'}"
prunus persica,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,prunus persica,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
prunus persica,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,prunus persica,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
prunus persica,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,prunus persica,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
prunus persica,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,prunus persica,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
prunus persica,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,prunus persica,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
prunus persica,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,prunus persica,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
prunus persica,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,prunus persica,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
prunus persica,AOKQNZVJJXPUQA,120.76588530000001,2,60.382942650000004,376.24,0,prunus persica,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
prunus persica,PLSQMGZYOGSOCE,120.7658405,2,60.38292025,333.19,0,prunus persica,0,{'PLSQMGZYOGSOCE-XINAWCOVSA-L'}
prunus persica,VCCRNZQBSJXYJD,120.41,1,120.41,270.24,0,prunus persica,0,{'VCCRNZQBSJXYJD-UHFFFAOYSA-N'}
prunus persica,LJVKMVSYTWPNGA,119.879977,2,59.9399885,298.4,0,prunus persica,0,{'LJVKMVSYTWPNGA-UUWFMWQGSA-O'}
prunus persica,JDSRHVWSAMTSSN,119.619996,3,39.873332000000005,312.4,0,prunus persica,0,"{'JDSRHVWSAMTSSN-IRQZEAMPSA-M', 'JDSRHVWSAMTSSN-IRQZEAMPSA-N'}"
