,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum tuberosum,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,solanum tuberosum,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
solanum tuberosum,JZBLVVPDEDCVQA,122.20001,1,122.20001,360.4,0,solanum tuberosum,0,{'JZBLVVPDEDCVQA-SQLMURCQSA-L'}
solanum tuberosum,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,solanum tuberosum,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
solanum tuberosum,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,solanum tuberosum,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
solanum tuberosum,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,solanum tuberosum,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
solanum tuberosum,AOKQNZVJJXPUQA,120.76588530000001,2,60.382942650000004,376.24,0,solanum tuberosum,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
solanum tuberosum,PLSQMGZYOGSOCE,120.7658405,2,60.38292025,333.19,0,solanum tuberosum,0,{'PLSQMGZYOGSOCE-XINAWCOVSA-L'}
solanum tuberosum,VCCRNZQBSJXYJD,120.41,1,120.41,270.24,0,solanum tuberosum,0,{'VCCRNZQBSJXYJD-UHFFFAOYSA-N'}
solanum tuberosum,LJVKMVSYTWPNGA,119.879977,2,59.9399885,298.4,0,solanum tuberosum,0,{'LJVKMVSYTWPNGA-UUWFMWQGSA-O'}
solanum tuberosum,JDSRHVWSAMTSSN,119.619996,3,39.873332000000005,312.4,0,solanum tuberosum,0,"{'JDSRHVWSAMTSSN-IRQZEAMPSA-M', 'JDSRHVWSAMTSSN-IRQZEAMPSA-N'}"
solanum tuberosum,CTPQAXVNYGZUAJ,118.62903940000001,18,6.590502188888888,575.0,0,solanum tuberosum,0,"{'CTPQAXVNYGZUAJ-XCMZKKERSA-N', 'CTPQAXVNYGZUAJ-XCMZKKERSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-N', 'CTPQAXVNYGZUAJ-QWBQGLJISA-N', 'CTPQAXVNYGZUAJ-UHFFFAOYSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-D', 'CTPQAXVNYGZUAJ-KXXVROSKSA-N'}"
