,average,experiment,inchi key,inchi_keys,mass,no_reactions,plant,sum,sum_class
lactuca sativa,93.99051,0.0,GPMDJOOLATZDQL,{'GPMDJOOLATZDQL-SGBLMZTFSA-M'},492.6,1.0,lactuca sativa,93.99051,1.0
lactuca sativa,0.0,0.0,KUWZXOMQXYWKBS,{'KUWZXOMQXYWKBS-NSCUHMNNSA-N'},242.27,2.0,lactuca sativa,0.0,0.0
lactuca sativa,-13.86676,0.0,SNZSFAQYVLPEBZ,{'SNZSFAQYVLPEBZ-NNYOXOHSSA-J'},741.4,2.0,lactuca sativa,-27.73352,0.0
lactuca sativa,17.706388916666665,1.0,QAOWNCQODCNURD,"{'QAOWNCQODCNURD-UHFFFAOYSA-N', 'QAOWNCQODCNURD-UHFFFAOYSA-L'}",96.07,12.0,lactuca sativa,212.47666699999996,1.0
lactuca sativa,-1.869501257142857,0.0,KFWWCMJSYSSPSK,"{'KFWWCMJSYSSPSK-PAXLJYGASA-J', 'KFWWCMJSYSSPSK-BOGFJHSMSA-N'}",831.6,7.0,lactuca sativa,-13.086508799999999,0.0
lactuca sativa,-322.2987,0.0,UWHZIFQPPBDJPM,{'UWHZIFQPPBDJPM-FPLPWBNLSA-M'},281.5,1.0,lactuca sativa,-322.2987,0.0
lactuca sativa,-57.834017319999994,0.0,PADQINQHPQKXNL,{'PADQINQHPQKXNL-LSDHHAIUSA-N'},288.25,5.0,lactuca sativa,-289.1700866,0.0
lactuca sativa,-1.15999575,0.0,UOKVQQMBGVMXPU,"{'UOKVQQMBGVMXPU-CJPDYEHRSA-N', 'UOKVQQMBGVMXPU-CJPDYEHRSA-O'}",397.4,2.0,lactuca sativa,-2.3199915,0.0
lactuca sativa,-6.897583,0.0,SGTCGCCQZOUMJJ,{'SGTCGCCQZOUMJJ-YMILTQATSA-N'},354.31,1.0,lactuca sativa,-6.897583,0.0
lactuca sativa,-129.89753646666668,0.0,JHTBRMHXRULRGV,{'JHTBRMHXRULRGV-UHFFFAOYSA-L'},598,3.0,lactuca sativa,-389.69260940000004,0.0
lactuca sativa,2.508496,0.0,QTTNOSKSLATGQB,"{'QTTNOSKSLATGQB-UHFFFAOYSA-F', 'QTTNOSKSLATGQB-UHFFFAOYSA-N'}",828.7,2.0,lactuca sativa,5.016992,1.0
lactuca sativa,-202.30939,0.0,DLRVVLDZNNYCBX,{'DLRVVLDZNNYCBX-FZFXURTHSA-N'},342.3,1.0,lactuca sativa,-202.30939,0.0
lactuca sativa,-24.459176666666664,1.0,GDWULUGDXGHJIJ,{'GDWULUGDXGHJIJ-VJHNMZKJSA-N'},784.1,3.0,lactuca sativa,-73.37753,0.0
lactuca sativa,5.02499815,1.0,NTYJJOPFIAHURM,"{'NTYJJOPFIAHURM-UHFFFAOYSA-N', 'NTYJJOPFIAHURM-UHFFFAOYSA-O'}",111.15,2.0,lactuca sativa,10.0499963,1.0
lactuca sativa,-1.933227565,0.0,OOCCDEMITAIZTP,{'OOCCDEMITAIZTP-QPJJXVBHSA-N'},134.17,2.0,lactuca sativa,-3.86645513,0.0
lactuca sativa,27.526998833333334,1.0,UGQMRVRMYYASKQ,{'UGQMRVRMYYASKQ-KQYNXXCUSA-N'},268.23,3.0,lactuca sativa,82.5809965,1.0
lactuca sativa,3.6455008666666666,1.0,ZDGJAHTZVHVLOT,"{'ZDGJAHTZVHVLOT-YUMQZZPRSA-N', 'ZDGJAHTZVHVLOT-YUMQZZPRSA-M'}",276.29,3.0,lactuca sativa,10.9365026,1.0
lactuca sativa,21.7926006,0.0,UYQGVDXDXBAABN,"{'UYQGVDXDXBAABN-FQSPHKRJSA-N', 'UYQGVDXDXBAABN-FQSPHKRJSA-M'}",310.4,5.0,lactuca sativa,108.96300300000001,1.0
lactuca sativa,-40.97192333333333,0.0,AXEUUXHMKSPQAI,{'AXEUUXHMKSPQAI-YTJHIPEWSA-L'},362.4,3.0,lactuca sativa,-122.91577,0.0
lactuca sativa,-36.20879811111111,0.0,RGWHQCVHVJXOKC,"{'RGWHQCVHVJXOKC-SHYZEUOFSA-J', 'RGWHQCVHVJXOKC-SHYZEUOFSA-N'}",467.16,9.0,lactuca sativa,-325.879183,0.0
lactuca sativa,-2.80453405,1.0,HZAXFHJVJLSVMW,"{'HZAXFHJVJLSVMW-UHFFFAOYSA-N', 'HZAXFHJVJLSVMW-UHFFFAOYSA-O'}",61.08,8.0,lactuca sativa,-22.4362724,0.0
lactuca sativa,4.277163726,1.0,YGSDEFSMJLZEOE,{'YGSDEFSMJLZEOE-UHFFFAOYSA-M'},137.11,5.0,lactuca sativa,21.38581863,1.0
lactuca sativa,109.032974,0.0,JGWHHQHWBOQVJU,{'JGWHHQHWBOQVJU-SIEWLTCVSA-L'},351.4,1.0,lactuca sativa,109.032974,1.0
lactuca sativa,-58.92184554,1.0,ZQPPMHVWECSIRJ,"{'ZQPPMHVWECSIRJ-KTKRTIGZSA-M', 'ZQPPMHVWECSIRJ-KTKRTIGZSA-N'}",281.5,10.0,lactuca sativa,-589.2184554,0.0
lactuca sativa,50.16032,0.0,QVTORZSLDIMFQS,"{'QVTORZSLDIMFQS-IHWYPQMZSA-M', 'QVTORZSLDIMFQS-NSCUHMNNSA-M'}",209.17,3.0,lactuca sativa,150.48095999999998,1.0
lactuca sativa,-6.897583,0.0,YPWHZCPMOQGCDQ,{'YPWHZCPMOQGCDQ-HMGRVEAOSA-M'},447.4,1.0,lactuca sativa,-6.897583,0.0
lactuca sativa,-11.284737956666667,0.0,KJPRLNWUNMBNBZ,{'KJPRLNWUNMBNBZ-QPJJXVBHSA-N'},132.16,3.0,lactuca sativa,-33.85421387,0.0
lactuca sativa,57.63651333333333,0.0,LLFIMDUWAVPJEJ,"{'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N', 'LLFIMDUWAVPJEJ-KKOXEEMUSA-N'}",464.7,3.0,lactuca sativa,172.90954,1.0
lactuca sativa,3.5823975,0.0,ZVNAIDGAINTZFZ,{'ZVNAIDGAINTZFZ-VWKSAYTASA-N'},340.28,1.0,lactuca sativa,3.5823975,1.0
lactuca sativa,0.0009363888888885717,0.0,AEMRFAOFKBGASW,"{'AEMRFAOFKBGASW-UHFFFAOYSA-N', 'AEMRFAOFKBGASW-UHFFFAOYSA-M'}",76.05,9.0,lactuca sativa,0.008427499999997146,1.0
lactuca sativa,-0.5454063749999999,0.0,PUETUDUXMCLALY,"{'PUETUDUXMCLALY-HOTGVXAUSA-N', 'PUETUDUXMCLALY-HZPDHXFCSA-N'}",362.4,4.0,lactuca sativa,-2.1816255,0.0
lactuca sativa,2.72000734,0.0,LTFMZDNNPPEQNG,"{'LTFMZDNNPPEQNG-KVQBGUIXSA-N', 'LTFMZDNNPPEQNG-KVQBGUIXSA-L'}",347.22,4.0,lactuca sativa,10.880029359999998,1.0
lactuca sativa,28.926221,0.0,GACSIVHAIFQKTC,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}",198.13,5.0,lactuca sativa,144.631105,1.0
lactuca sativa,0.0,0.0,YNSRHGCGBFCDGK,{'YNSRHGCGBFCDGK-ROUQBACDSA-N'},777.1,2.0,lactuca sativa,0.0,0.0
lactuca sativa,16.709991,0.0,GAIBLDCXCZKKJE,"{'GAIBLDCXCZKKJE-QRYCCKSOSA-N', 'GAIBLDCXCZKKJE-YZJXYJLZSA-N'}",204.35,2.0,lactuca sativa,33.419982,1.0
lactuca sativa,28.344936066666666,0.0,UUQJTIHOVGMQIH,{'UUQJTIHOVGMQIH-UHFFFAOYSA-N'},314.29,3.0,lactuca sativa,85.03480819999999,1.0
lactuca sativa,96.55855214252874,1.0,KDYFGRWQOYBRFD,"{'KDYFGRWQOYBRFD-UHFFFAOYSA-N', 'KDYFGRWQOYBRFD-UHFFFAOYSA-L'}",118.09,87.0,lactuca sativa,8400.594036399996,1.0
lactuca sativa,69.75217466666666,0.0,NNICRUQPODTGRU,{'NNICRUQPODTGRU-QMMMGPOBSA-N'},133.15,3.0,lactuca sativa,209.256524,1.0
lactuca sativa,-3.2571459249999983,0.0,DUISZFLWBAPRBR,"{'DUISZFLWBAPRBR-SDBHATRESA-L', 'DUISZFLWBAPRBR-SDBHATRESA-N'}",413.32,4.0,lactuca sativa,-13.028583699999993,0.0
lactuca sativa,1.16476445,0.0,GBMJOTOUUWGTIA,{'GBMJOTOUUWGTIA-CSLACTSSSA-J'},1158.2,2.0,lactuca sativa,2.3295289,1.0
lactuca sativa,-77.122284,0.0,URPVRQMPLAUDPR,{'URPVRQMPLAUDPR-KTIOJHCCSA-N'},919.2,1.0,lactuca sativa,-77.122284,0.0
lactuca sativa,5.2900085,1.0,SRXKAYJJGAAOBP,{'SRXKAYJJGAAOBP-LURJTMIESA-N'},174.2,1.0,lactuca sativa,5.2900085,1.0
lactuca sativa,7.261215,0.0,CQIRJDZGDXTXKF,{'CQIRJDZGDXTXKF-UHFFFAOYSA-L'},208.12,1.0,lactuca sativa,7.261215,1.0
lactuca sativa,34.262359550000006,0.0,QHDGSWAXTYWVOP,{'QHDGSWAXTYWVOP-ZNWBIBPKSA-N'},288.5,2.0,lactuca sativa,68.52471910000001,1.0
lactuca sativa,-0.182936875,1.0,JSJWCHRYRHKBBW,"{'JSJWCHRYRHKBBW-UHFFFAOYSA-N', 'JSJWCHRYRHKBBW-UHFFFAOYSA-M'}",132.12,4.0,lactuca sativa,-0.7317474999999991,0.0
lactuca sativa,-0.18,0.0,JJCGUWRDULVWQG,{'JJCGUWRDULVWQG-DNZWJRPLSA-N'},1122.1,1.0,lactuca sativa,-0.18,0.0
lactuca sativa,1.7335666,1.0,FERIUCNNQQJTOY,"{'FERIUCNNQQJTOY-UHFFFAOYSA-N', 'FERIUCNNQQJTOY-UHFFFAOYSA-M'}",88.11,2.0,lactuca sativa,3.4671332,1.0
lactuca sativa,20.639893,1.0,GVJHHUAWPYXKBD,{'GVJHHUAWPYXKBD-IEOSBIPESA-N'},430.7,1.0,lactuca sativa,20.639893,1.0
lactuca sativa,-3.4979597,0.0,NGHMDNPXVRFFGS,"{'NGHMDNPXVRFFGS-IUYQGCFVSA-N', 'NGHMDNPXVRFFGS-IUYQGCFVSA-L'}",198.07,10.0,lactuca sativa,-34.979597,0.0
lactuca sativa,-1.6264648,0.0,JYGXADMDTFJGBT,{'JYGXADMDTFJGBT-VWUMJDOOSA-N'},362.5,1.0,lactuca sativa,-1.6264648,0.0
lactuca sativa,-7.51,0.0,WQQSIXKPRAUZJL,{'WQQSIXKPRAUZJL-UGDNZRGBSA-N'},422.28,1.0,lactuca sativa,-7.51,0.0
lactuca sativa,52.972989999999996,0.0,AFVFQIVMOAPDHO,{'AFVFQIVMOAPDHO-UHFFFAOYSA-M'},95.1,4.0,lactuca sativa,211.89196,1.0
lactuca sativa,0.601756,0.0,NFVGYLGSSJPRKW,"{'NFVGYLGSSJPRKW-CITAKDKDSA-I', 'NFVGYLGSSJPRKW-XBTRWLRFSA-N'}",874.6,4.0,lactuca sativa,2.4070240000000003,1.0
lactuca sativa,2.8299866,0.0,DKPFZGUDAPQIHT,{'DKPFZGUDAPQIHT-UHFFFAOYSA-N'},116.16,1.0,lactuca sativa,2.8299866,1.0
lactuca sativa,42.925231999999994,0.0,GTDBMSHAERJYQW,{'GTDBMSHAERJYQW-YKKLGNEQSA-M'},908.494,2.0,lactuca sativa,85.85046399999999,1.0
lactuca sativa,87.80321856666667,0.0,ZFPNNOXCEDQJQS,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}",790.7,3.0,lactuca sativa,263.40965570000003,1.0
lactuca sativa,-14.502573182608696,1.0,MTCFGRXMJLQNBG,"{'MTCFGRXMJLQNBG-REOHCLBHSA-N', 'MTCFGRXMJLQNBG-UWTATZPHSA-N'}",105.09,23.0,lactuca sativa,-333.55918320000006,0.0
lactuca sativa,-0.62,0.0,DLHNIFPAUZVLLA,{'DLHNIFPAUZVLLA-XLPZGREQSA-N'},497.18,1.0,lactuca sativa,-0.62,0.0
lactuca sativa,-0.43499946500000003,0.0,VKNYIUAACZKZDC,{'VKNYIUAACZKZDC-ZETCQYMHSA-N'},264.34,2.0,lactuca sativa,-0.8699989300000001,0.0
lactuca sativa,0.7298676249999999,0.0,PJTTXANTBQDXME,"{'PJTTXANTBQDXME-UGDNZRGBSA-N', 'PJTTXANTBQDXME-UGDNZRGBSA-L'}",422.28,4.0,lactuca sativa,2.9194704999999996,1.0
lactuca sativa,-88.77930856666667,0.0,TZSJGZGYQDNRRX,"{'TZSJGZGYQDNRRX-NHDNYTSASA-N', 'TZSJGZGYQDNRRX-MPLCHSTDSA-L'}",833.7,3.0,lactuca sativa,-266.3379257,0.0
lactuca sativa,6.470642,0.0,PQMCQNOVNFNPFJ,{'PQMCQNOVNFNPFJ-HYIMLASBSA-K'},264.17,1.0,lactuca sativa,6.470642,1.0
lactuca sativa,4.4445703299999995,0.0,FXDNYOANAXWZHG,"{'FXDNYOANAXWZHG-VKHMYHEASA-N', 'FXDNYOANAXWZHG-VKHMYHEASA-L'}",199.1,5.0,lactuca sativa,22.22285165,1.0
lactuca sativa,-26.7379155,0.0,XHFVGHPGDLDEQO,"{'XHFVGHPGDLDEQO-ZETCQYMHSA-K', 'XHFVGHPGDLDEQO-ZETCQYMHSA-N'}",296.19,4.0,lactuca sativa,-106.951662,0.0
lactuca sativa,-9.792665,0.0,WGCNASOHLSPBMP,{'WGCNASOHLSPBMP-UHFFFAOYSA-N'},60.05,2.0,lactuca sativa,-19.58533,0.0
lactuca sativa,-8.21484285,0.0,PIUSLWSYOYFRFR,"{'PIUSLWSYOYFRFR-BQBZGAKWSA-M', 'PIUSLWSYOYFRFR-BQBZGAKWSA-N'}",336.34,4.0,lactuca sativa,-32.8593714,0.0
lactuca sativa,-43.573364,0.0,IVOMOUWHDPKRLL,{'IVOMOUWHDPKRLL-KQYNXXCUSA-M'},328.2,1.0,lactuca sativa,-43.573364,0.0
lactuca sativa,32.8540805,0.0,OILXMJHPFNGGTO,"{'OILXMJHPFNGGTO-SDMVIZLASA-N', 'OILXMJHPFNGGTO-ZAUYPBDWSA-N'}",398.7,2.0,lactuca sativa,65.708161,1.0
lactuca sativa,-7.69999999983284e-06,0.0,NOTCZLKDULMKBR,{'NOTCZLKDULMKBR-UHFFFAOYSA-N'},138.16,2.0,lactuca sativa,-1.539999999966568e-05,0.0
lactuca sativa,14.353638,0.0,JGSUNMCABQUBOY,{'JGSUNMCABQUBOY-UHFFFAOYSA-M'},178.16,1.0,lactuca sativa,14.353638,1.0
lactuca sativa,0.0,0.0,RYYVLZVUVIJVGH,{'RYYVLZVUVIJVGH-UHFFFAOYSA-N'},194.19,1.0,lactuca sativa,0.0,0.0
lactuca sativa,2.3617554,0.0,CXGHPQSURHQOBH,{'CXGHPQSURHQOBH-MQWSOPDOSA-K'},617.453,1.0,lactuca sativa,2.3617554,1.0
lactuca sativa,-21.979773846153847,0.0,SUYVUBYJARFZHO,"{'SUYVUBYJARFZHO-RRKCRQDMSA-J', 'SUYVUBYJARFZHO-RRKCRQDMSA-N'}",487.15,13.0,lactuca sativa,-285.73706,0.0
lactuca sativa,1.5051188250000003,0.0,DZQLQEYLEYWJIB,"{'DZQLQEYLEYWJIB-UHFFFAOYSA-O', 'DZQLQEYLEYWJIB-UHFFFAOYSA-N'}",87.12,6.0,lactuca sativa,9.030712950000003,1.0
lactuca sativa,-23.192197027272726,1.0,YHHSONZFOIEMCP,"{'YHHSONZFOIEMCP-UHFFFAOYSA-O', 'YHHSONZFOIEMCP-UHFFFAOYSA-M'}",182.13,11.0,lactuca sativa,-255.11416730000002,0.0
lactuca sativa,-23.467,0.0,SDYWXFYBZPNOFX,{'SDYWXFYBZPNOFX-UHFFFAOYSA-N'},162.01,1.0,lactuca sativa,-23.467,0.0
lactuca sativa,12.18261788,1.0,QAIPRVGONGVQAS,"{'QAIPRVGONGVQAS-DUXPYHPUSA-N', 'QAIPRVGONGVQAS-DUXPYHPUSA-M'}",180.16,5.0,lactuca sativa,60.913089400000004,1.0
lactuca sativa,-1.3241272,0.0,PSBHIGYNXQIUQY,{'PSBHIGYNXQIUQY-YUMQZZPRSA-M'},301.27,1.0,lactuca sativa,-1.3241272,0.0
lactuca sativa,-0.6757970799999999,0.0,IJOJIVNDFQSGAB,"{'IJOJIVNDFQSGAB-SQOUGZDYSA-N', 'IJOJIVNDFQSGAB-SQOUGZDYSA-L'}",256.1,5.0,lactuca sativa,-3.3789853999999995,0.0
lactuca sativa,-4.635,0.0,ZFKZVSUJTDSJEY,{'ZFKZVSUJTDSJEY-AXEMQUGESA-N'},891.7,2.0,lactuca sativa,-9.27,0.0
lactuca sativa,-112.430756,0.0,YRAQEMCYCSSHJG,{'YRAQEMCYCSSHJG-UHFFFAOYSA-N'},246.26,1.0,lactuca sativa,-112.430756,0.0
lactuca sativa,5.73248725,0.0,QYOJSKGCWNAKGW,"{'QYOJSKGCWNAKGW-PBXRRBTRSA-K', 'QYOJSKGCWNAKGW-PBXRRBTRSA-N'}",254.13,4.0,lactuca sativa,22.929949,1.0
lactuca sativa,0.1993917999999996,0.0,ZTQSAGDEMFDKMZ,{'ZTQSAGDEMFDKMZ-UHFFFAOYSA-N'},72.11,3.0,lactuca sativa,0.5981753999999988,1.0
lactuca sativa,-59.95386571428571,0.0,HAAZLUGHYHWQIW,"{'HAAZLUGHYHWQIW-KVQBGUIXSA-J', 'HAAZLUGHYHWQIW-KVQBGUIXSA-N'}",507.18,7.0,lactuca sativa,-419.67706,0.0
lactuca sativa,-6.368934875000001,0.0,XBDQKXXYIPTUBI,"{'XBDQKXXYIPTUBI-UHFFFAOYSA-M', 'XBDQKXXYIPTUBI-UHFFFAOYSA-N'}",73.07,4.0,lactuca sativa,-25.475739500000003,0.0
lactuca sativa,30.683679,0.0,XPRWWANUPMYKMF,"{'XPRWWANUPMYKMF-HVEGQNEHSA-N', 'XPRWWANUPMYKMF-UUHDPGOWSA-N'}",410.7,3.0,lactuca sativa,92.05103700000001,1.0
lactuca sativa,11.985199,0.0,SDZUXFFGOQZLPK,{'SDZUXFFGOQZLPK-SINUOACOSA-N'},398.7,1.0,lactuca sativa,11.985199,1.0
lactuca sativa,-2.0545922866666664,0.0,POODSGUMUCVRTR,"{'POODSGUMUCVRTR-UXYNFSPESA-N', 'POODSGUMUCVRTR-IEXPHMLFSA-J'}",817.6,3.0,lactuca sativa,-6.1637768600000005,0.0
lactuca sativa,22.78572025,1.0,ADVPTQAUNPRNPO,"{'ADVPTQAUNPRNPO-REOHCLBHSA-M', 'ADVPTQAUNPRNPO-REOHCLBHSA-N'}",152.15,4.0,lactuca sativa,91.142881,1.0
lactuca sativa,22.20950802333333,0.0,SZCBXWMUOPQSOX,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}",600.9,6.0,lactuca sativa,133.25704814,1.0
lactuca sativa,-17.0608257,0.0,CBIDRCWHNCKSTO,"{'CBIDRCWHNCKSTO-UHFFFAOYSA-K', 'CBIDRCWHNCKSTO-UHFFFAOYSA-N'}",243.07,18.0,lactuca sativa,-307.0948626,0.0
lactuca sativa,2.369002,0.0,ABCOOORLYAOBOZ,"{'ABCOOORLYAOBOZ-KQYNXXCUSA-L', 'ABCOOORLYAOBOZ-KQYNXXCUSA-N'}",366.22,4.0,lactuca sativa,9.476008,1.0
lactuca sativa,1.9238916,0.0,LABSPYBHMPDTEL,"{'LABSPYBHMPDTEL-LIZSDCNHSA-L', 'LABSPYBHMPDTEL-LIZSDCNHSA-N'}",422.28,5.0,lactuca sativa,9.619457999999998,1.0
lactuca sativa,-13.105316,0.0,SMQUZDBALVYZAC,{'SMQUZDBALVYZAC-UHFFFAOYSA-N'},122.12,1.0,lactuca sativa,-13.105316,0.0
lactuca sativa,83.59473,0.0,IYBGBNAVLWUPQU,{'IYBGBNAVLWUPQU-YFTYSLQTSA-N'},428.7,1.0,lactuca sativa,83.59473,1.0
lactuca sativa,-8.025238,0.0,IADMSJRJSGLGJI,{'IADMSJRJSGLGJI-OKJGWHJPSA-H'},931.9,1.0,lactuca sativa,-8.025238,0.0
lactuca sativa,8.729458666666666,0.0,WVIMUEUQJFPNDK,"{'WVIMUEUQJFPNDK-PEBGCTIMSA-N', 'WVIMUEUQJFPNDK-PEBGCTIMSA-M'}",445.24,3.0,lactuca sativa,26.188375999999998,1.0
lactuca sativa,-39.440801,0.0,FQTLCLSUCSAZDY,"{'FQTLCLSUCSAZDY-GOFCXVBSSA-N', 'FQTLCLSUCSAZDY-ATGUSINASA-N'}",222.37,4.0,lactuca sativa,-157.763204,0.0
lactuca sativa,-3.0517578e-05,0.0,HRUUEDKBMVPXJT,{'HRUUEDKBMVPXJT-MJHFZXDWSA-L'},1018.842,1.0,lactuca sativa,-3.0517578e-05,0.0
lactuca sativa,-4.3601074,0.0,YFYYWLWHOINTHH,{'YFYYWLWHOINTHH-FCHZLITKSA-O'},453.5,1.0,lactuca sativa,-4.3601074,0.0
lactuca sativa,28.4,0.0,IGABZIVJSNQMPZ,{'IGABZIVJSNQMPZ-FILYMEKXSA-N'},538.9,1.0,lactuca sativa,28.4,1.0
lactuca sativa,1.1647071999999998,0.0,VNJQSRVXTRJVAZ,{'VNJQSRVXTRJVAZ-ZUIQSSPPSA-J'},1102.1,2.0,lactuca sativa,2.3294143999999997,1.0
lactuca sativa,-27.434631,0.0,FYIKIBQJAJRKQM,{'FYIKIBQJAJRKQM-WNCNYDOCSA-N'},650.7,1.0,lactuca sativa,-27.434631,0.0
lactuca sativa,-0.4548063633333335,0.0,BZQFBWGGLXLEPQ,"{'BZQFBWGGLXLEPQ-REOHCLBHSA-N', 'BZQFBWGGLXLEPQ-REOHCLBHSA-L', 'BZQFBWGGLXLEPQ-UWTATZPHSA-N'}",183.06,6.0,lactuca sativa,-2.7288381799999986,0.0
lactuca sativa,-7.19,0.0,UIAGUJIMVQPSDP,{'UIAGUJIMVQPSDP-QOJZHLSOSA-N'},1122.1,1.0,lactuca sativa,-7.19,0.0
lactuca sativa,1.5641150000000001,0.0,WZMAIEGYXCOYSH,"{'WZMAIEGYXCOYSH-MKPUJKMASA-J', 'WZMAIEGYXCOYSH-FWBOWLIOSA-N'}",1050,4.0,lactuca sativa,6.256460000000001,1.0
lactuca sativa,10.46,0.0,QZBYOYPROVGOGE,{'QZBYOYPROVGOGE-UHFFFAOYSA-N'},159.27,1.0,lactuca sativa,10.46,1.0
lactuca sativa,-0.5622998538461538,1.0,JVTAAEKCZFNVCJ,"{'JVTAAEKCZFNVCJ-REOHCLBHSA-N', 'JVTAAEKCZFNVCJ-UWTATZPHSA-N', 'JVTAAEKCZFNVCJ-UWTATZPHSA-M', 'JVTAAEKCZFNVCJ-REOHCLBHSA-M'}",90.08,13.0,lactuca sativa,-7.309898099999998,0.0
lactuca sativa,3.48403548,0.0,WVMWZWGZRAXUBK,"{'WVMWZWGZRAXUBK-SYTVJDICSA-N', 'WVMWZWGZRAXUBK-SYTVJDICSA-M'}",189.14,5.0,lactuca sativa,17.4201774,1.0
lactuca sativa,7.216896,0.0,FUMILPJJVXGPIT,{'FUMILPJJVXGPIT-LAMJOLGYSA-L'},542.6,1.0,lactuca sativa,7.216896,1.0
lactuca sativa,-0.7932611,0.0,GMVPRGQOIOIIMI,"{'GMVPRGQOIOIIMI-DWKJAMRDSA-M', 'GMVPRGQOIOIIMI-DWKJAMRDSA-N'}",353.5,2.0,lactuca sativa,-1.5865222,0.0
lactuca sativa,38.08484,0.0,FOSPCYZZRVNHJS,{'FOSPCYZZRVNHJS-IBGZPJMESA-M'},360.4,1.0,lactuca sativa,38.08484,1.0
lactuca sativa,-115.11337423333333,0.0,MMNYKQIDRZNIKT,{'MMNYKQIDRZNIKT-VSADUBDNSA-N'},426.7,3.0,lactuca sativa,-345.34012270000005,0.0
lactuca sativa,88.90289166666666,0.0,IKMDFBPHZNJCSN,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-M', 'IKMDFBPHZNJCSN-UHFFFAOYSA-N'}",317.23,3.0,lactuca sativa,266.70867499999997,1.0
lactuca sativa,1.6263428,0.0,ZOSQFDVXNQFKBY,{'ZOSQFDVXNQFKBY-CGAXJHMRSA-L'},546.31,1.0,lactuca sativa,1.6263428,1.0
lactuca sativa,-2.723541235,0.0,FYBVHNZJDVUVLJ,{'FYBVHNZJDVUVLJ-IBYUJNRCSA-J'},1072,2.0,lactuca sativa,-5.44708247,0.0
lactuca sativa,8.89901,0.0,CYHOMWAPJJPNMW,"{'CYHOMWAPJJPNMW-RNLVFQAGSA-O', 'CYHOMWAPJJPNMW-UHFFFAOYSA-N', 'CYHOMWAPJJPNMW-JIGDXULJSA-O'}",141.0,3.0,lactuca sativa,26.69703,1.0
lactuca sativa,-229.24109,0.0,TYCWBBBQIATAJE,{'TYCWBBBQIATAJE-GEZPOGBYSA-N'},359.5,1.0,lactuca sativa,-229.24109,0.0
lactuca sativa,-26.4103433,0.0,MCWVPSBQQXUCTB,"{'MCWVPSBQQXUCTB-RFOHPFAESA-N', 'MCWVPSBQQXUCTB-OQTIOYDCSA-N'}",412.7,3.0,lactuca sativa,-79.23102990000001,0.0
lactuca sativa,54.124679,0.0,HTJXTKBIUVFUAR,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}",597.26,4.0,lactuca sativa,216.49871599999997,1.0
lactuca sativa,25.707273333333333,0.0,DVRKGRMGQJLNPC,{'DVRKGRMGQJLNPC-NIDYUPDJSA-N'},749.0,3.0,lactuca sativa,77.12182,1.0
lactuca sativa,15.86359783333333,0.0,IYRMWMYZSQPJKC,"{'IYRMWMYZSQPJKC-UHFFFAOYSA-N', 'IYRMWMYZSQPJKC-UHFFFAOYSA-M'}",285.23,6.0,lactuca sativa,95.181587,1.0
lactuca sativa,47.149994,0.0,ZZZCUOFIHGPKAK,{'ZZZCUOFIHGPKAK-UWTATZPHSA-N'},146.1,1.0,lactuca sativa,47.149994,1.0
lactuca sativa,-83.59473,0.0,ARYTXMNEANMLMU,{'ARYTXMNEANMLMU-ATEDBJNTSA-N'},402.7,1.0,lactuca sativa,-83.59473,0.0
lactuca sativa,134.94536266666668,0.0,KPTPLMBJPAAERN,{'KPTPLMBJPAAERN-UHFFFAOYSA-J'},608.9,3.0,lactuca sativa,404.836088,1.0
lactuca sativa,-8.13563555,0.0,NKVUEIHJDGURIA,{'NKVUEIHJDGURIA-UHFFFAOYSA-M'},269.4,2.0,lactuca sativa,-16.2712711,0.0
lactuca sativa,-35.057373,0.0,ALZAZMCIBRHMFF,{'ALZAZMCIBRHMFF-UHFFFAOYSA-N'},349.4,1.0,lactuca sativa,-35.057373,0.0
lactuca sativa,8.76182125,0.0,SYKWLIJQEHRDNH,"{'SYKWLIJQEHRDNH-CKRMAKSASA-I', 'SYKWLIJQEHRDNH-KRPIADGTSA-N'}",876.6,4.0,lactuca sativa,35.047285,1.0
lactuca sativa,3.3,0.0,ZJYBJXKSWQPKFW,{'ZJYBJXKSWQPKFW-UHFFFAOYSA-N'},513.19,2.0,lactuca sativa,6.6,1.0
lactuca sativa,-4.3599854,0.0,YRRAGUMVDQQZIY,{'YRRAGUMVDQQZIY-UHFFFAOYSA-M'},317.23,1.0,lactuca sativa,-4.3599854,0.0
lactuca sativa,14.584045,0.0,IISWKVFHQLAOMW,{'IISWKVFHQLAOMW-BTFUZUOASA-I'},1056.9,1.0,lactuca sativa,14.584045,1.0
